Matrice,M,N,NZ,Densit√†,Thread,Tempo Medio (s),FLOPs,GFLOPS,Speedup
cavity10.mtx,2597,2597,76367,0.01132301,36,0.000486,152734,0.314452,0.18
cavity10.mtx,2597,2597,76367,0.01132301,37,0.000490,152734,0.312020,0.18
cavity10.mtx,2597,2597,76367,0.01132301,38,0.000482,152734,0.316997,0.19
cavity10.mtx,2597,2597,76367,0.01132301,39,0.000472,152734,0.323699,0.19
cavity10.mtx,2597,2597,76367,0.01132301,40,0.000483,152734,0.316246,0.19
cop20k_A.mtx,121192,121192,2624331,0.00145586,2,0.003956,5248662,1.326905,1.22
cop20k_A.mtx,121192,121192,2624331,0.00145586,3,0.002264,5248662,2.318221,2.13
cop20k_A.mtx,121192,121192,2624331,0.00145586,4,0.001853,5248662,2.831997,2.60
cop20k_A.mtx,121192,121192,2624331,0.00145586,5,0.001815,5248662,2.892604,2.65
cop20k_A.mtx,121192,121192,2624331,0.00145586,6,0.001512,5248662,3.470814,3.18
cop20k_A.mtx,121192,121192,2624331,0.00145586,7,0.001538,5248662,3.412049,3.13
cop20k_A.mtx,121192,121192,2624331,0.00145586,8,0.001489,5248662,3.524686,3.23
cop20k_A.mtx,121192,121192,2624331,0.00145586,9,0.001318,5248662,3.981427,3.65
cop20k_A.mtx,121192,121192,2624331,0.00145586,10,0.001259,5248662,4.167381,3.82
cop20k_A.mtx,121192,121192,2624331,0.00145586,11,0.001273,5248662,4.124059,3.78
cop20k_A.mtx,121192,121192,2624331,0.00145586,12,0.001308,5248662,4.013212,3.68
cop20k_A.mtx,121192,121192,2624331,0.00145586,13,0.001236,5248662,4.245071,3.89
cop20k_A.mtx,121192,121192,2624331,0.00145586,14,0.001272,5248662,4.125174,3.78
cop20k_A.mtx,121192,121192,2624331,0.00145586,15,0.001170,5248662,4.486934,4.12
cop20k_A.mtx,121192,121192,2624331,0.00145586,16,0.001142,5248662,4.596932,4.22
cop20k_A.mtx,121192,121192,2624331,0.00145586,17,0.001175,5248662,4.465568,4.10
cop20k_A.mtx,121192,121192,2624331,0.00145586,18,0.001990,5248662,2.637865,2.42
cop20k_A.mtx,121192,121192,2624331,0.00145586,19,0.001167,5248662,4.497368,4.13
cop20k_A.mtx,121192,121192,2624331,0.00145586,20,0.001141,5248662,4.600730,4.22
cop20k_A.mtx,121192,121192,2624331,0.00145586,21,0.001118,5248662,4.694348,4.31
cop20k_A.mtx,121192,121192,2624331,0.00145586,22,0.001244,5248662,4.219541,3.87
cop20k_A.mtx,121192,121192,2624331,0.00145586,23,0.001489,5248662,3.525241,3.23
cop20k_A.mtx,121192,121192,2624331,0.00145586,24,0.001253,5248662,4.188848,3.84
cop20k_A.mtx,121192,121192,2624331,0.00145586,25,0.001389,5248662,3.779877,3.47
cop20k_A.mtx,121192,121192,2624331,0.00145586,26,0.001407,5248662,3.730077,3.42
cop20k_A.mtx,121192,121192,2624331,0.00145586,27,0.001403,5248662,3.740937,3.43
cop20k_A.mtx,121192,121192,2624331,0.00145586,28,0.001461,5248662,3.591769,3.29
cop20k_A.mtx,121192,121192,2624331,0.00145586,29,0.001358,5248662,3.865132,3.55
cop20k_A.mtx,121192,121192,2624331,0.00145586,30,0.001359,5248662,3.860736,3.54
cop20k_A.mtx,121192,121192,2624331,0.00145586,31,0.001483,5248662,3.539727,3.25
cop20k_A.mtx,121192,121192,2624331,0.00145586,32,0.001388,5248662,3.781268,3.47
cop20k_A.mtx,121192,121192,2624331,0.00145586,33,0.001448,5248662,3.625563,3.33
cop20k_A.mtx,121192,121192,2624331,0.00145586,34,0.001449,5248662,3.622492,3.32
cop20k_A.mtx,121192,121192,2624331,0.00145586,35,0.001481,5248662,3.544604,3.25
cop20k_A.mtx,121192,121192,2624331,0.00145586,36,0.001477,5248662,3.552825,3.26
cop20k_A.mtx,121192,121192,2624331,0.00145586,37,0.001543,5248662,3.400965,3.12
cop20k_A.mtx,121192,121192,2624331,0.00145586,38,0.001494,5248662,3.512246,3.22
cop20k_A.mtx,121192,121192,2624331,0.00145586,39,0.001539,5248662,3.409542,3.13
cop20k_A.mtx,121192,121192,2624331,0.00145586,40,0.001572,5248662,3.338089,3.06
dc1.mtx,116835,116835,766396,0.00100115,2,0.001156,1532792,1.325958,0.92
dc1.mtx,116835,116835,766396,0.00100115,3,0.000901,1532792,1.701363,1.19
dc1.mtx,116835,116835,766396,0.00100115,4,0.000445,1532792,3.443688,2.40
dc1.mtx,116835,116835,766396,0.00100115,5,0.000329,1532792,4.652338,3.24
dc1.mtx,116835,116835,766396,0.00100115,6,0.000328,1532792,4.676822,3.26
dc1.mtx,116835,116835,766396,0.00100115,7,0.000427,1532792,3.587899,2.50
dc1.mtx,116835,116835,766396,0.00100115,8,0.000513,1532792,2.985612,2.08
dc1.mtx,116835,116835,766396,0.00100115,9,0.000353,1532792,4.339312,3.03
dc1.mtx,116835,116835,766396,0.00100115,10,0.000442,1532792,3.470846,2.42
dc1.mtx,116835,116835,766396,0.00100115,11,0.000292,1532792,5.244581,3.66
dc1.mtx,116835,116835,766396,0.00100115,12,0.000357,1532792,4.297362,3.00
dc1.mtx,116835,116835,766396,0.00100115,13,0.000365,1532792,4.205050,2.93
dc1.mtx,116835,116835,766396,0.00100115,14,0.000249,1532792,6.152908,4.29
dc1.mtx,116835,116835,766396,0.00100115,15,0.000329,1532792,4.653976,3.24
dc1.mtx,116835,116835,766396,0.00100115,16,0.000339,1532792,4.520293,3.15
dc1.mtx,116835,116835,766396,0.00100115,17,0.000340,1532792,4.507190,3.14
dc1.mtx,116835,116835,766396,0.00100115,18,0.000319,1532792,4.802945,3.35
dc1.mtx,116835,116835,766396,0.00100115,19,0.000218,1532792,7.024710,4.90
dc1.mtx,116835,116835,766396,0.00100115,20,0.000312,1532792,4.905107,3.42
dc1.mtx,116835,116835,766396,0.00100115,21,0.000314,1532792,4.876599,3.40
dc1.mtx,116835,116835,766396,0.00100115,22,0.000313,1532792,4.893353,3.41
dc1.mtx,116835,116835,766396,0.00100115,23,0.000308,1532792,4.971066,3.47
dc1.mtx,116835,116835,766396,0.00100115,24,0.000218,1532792,7.017477,4.89
dc1.mtx,116835,116835,766396,0.00100115,25,0.004931,1532792,0.310828,0.22
dc1.mtx,116835,116835,766396,0.00100115,26,0.005401,1532792,0.283816,0.20
dc1.mtx,116835,116835,766396,0.00100115,27,0.001714,1532792,0.894479,0.62
dc1.mtx,116835,116835,766396,0.00100115,28,0.005720,1532792,0.267987,0.19
dc1.mtx,116835,116835,766396,0.00100115,29,0.000258,1532792,5.930370,4.13
dc1.mtx,116835,116835,766396,0.00100115,30,0.001848,1532792,0.829341,0.58
dc1.mtx,116835,116835,766396,0.00100115,31,0.001566,1532792,0.979054,0.68
dc1.mtx,116835,116835,766396,0.00100115,32,0.001559,1532792,0.982993,0.69
dc1.mtx,116835,116835,766396,0.00100115,33,0.005489,1532792,0.279256,0.19
dc1.mtx,116835,116835,766396,0.00100115,34,0.000284,1532792,5.397725,3.76
dc1.mtx,116835,116835,766396,0.00100115,35,0.004645,1532792,0.329989,0.23
dc1.mtx,116835,116835,766396,0.00100115,36,0.001420,1532792,1.079256,0.75
dc1.mtx,116835,116835,766396,0.00100115,37,0.000428,1532792,3.580647,2.50
dc1.mtx,116835,116835,766396,0.00100115,38,0.000311,1532792,4.922323,3.43
dc1.mtx,116835,116835,766396,0.00100115,39,0.005550,1532792,0.276166,0.19
dc1.mtx,116835,116835,766396,0.00100115,40,0.001197,1532792,1.279997,0.89
lung2.mtx,109460,109460,492564,-0.00054523,2,0.000908,985128,1.085124,0.83
lung2.mtx,109460,109460,492564,-0.00054523,3,0.000407,985128,2.420140,1.85
lung2.mtx,109460,109460,492564,-0.00054523,4,0.000294,985128,3.350357,2.57
lung2.mtx,109460,109460,492564,-0.00054523,5,0.000230,985128,4.288942,3.29
lung2.mtx,109460,109460,492564,-0.00054523,6,0.000257,985128,3.838951,2.94
lung2.mtx,109460,109460,492564,-0.00054523,7,0.000269,985128,3.662009,2.81
lung2.mtx,109460,109460,492564,-0.00054523,8,0.000187,985128,5.272771,4.04
lung2.mtx,109460,109460,492564,-0.00054523,9,0.000170,985128,5.778965,4.43
lung2.mtx,109460,109460,492564,-0.00054523,10,0.000172,985128,5.727057,4.39
lung2.mtx,109460,109460,492564,-0.00054523,11,0.000170,985128,5.806485,4.45
lung2.mtx,109460,109460,492564,-0.00054523,12,0.000172,985128,5.714033,4.38
lung2.mtx,109460,109460,492564,-0.00054523,13,0.000188,985128,5.231619,4.01
lung2.mtx,109460,109460,492564,-0.00054523,14,0.000181,985128,5.431776,4.16
lung2.mtx,109460,109460,492564,-0.00054523,15,0.000175,985128,5.613866,4.30
lung2.mtx,109460,109460,492564,-0.00054523,16,0.000171,985128,5.747970,4.40
lung2.mtx,109460,109460,492564,-0.00054523,17,0.000176,985128,5.597320,4.29
lung2.mtx,109460,109460,492564,-0.00054523,18,0.000179,985128,5.518461,4.23
lung2.mtx,109460,109460,492564,-0.00054523,19,0.000160,985128,6.160320,4.72
lung2.mtx,109460,109460,492564,-0.00054523,20,0.000158,985128,6.237238,4.78
lung2.mtx,109460,109460,492564,-0.00054523,21,0.000164,985128,5.988875,4.59
lung2.mtx,109460,109460,492564,-0.00054523,22,0.000307,985128,3.207419,2.46
lung2.mtx,109460,109460,492564,-0.00054523,23,0.000560,985128,1.759411,1.35
lung2.mtx,109460,109460,492564,-0.00054523,24,0.000544,985128,1.811972,1.39
lung2.mtx,109460,109460,492564,-0.00054523,25,0.000511,985128,1.928246,1.48
lung2.mtx,109460,109460,492564,-0.00054523,26,0.000508,985128,1.939121,1.49
lung2.mtx,109460,109460,492564,-0.00054523,27,0.000466,985128,2.112527,1.62
lung2.mtx,109460,109460,492564,-0.00054523,28,0.002441,985128,0.403525,0.31
lung2.mtx,109460,109460,492564,-0.00054523,29,0.002407,985128,0.409287,0.31
lung2.mtx,109460,109460,492564,-0.00054523,30,0.000426,985128,2.312919,1.77
lung2.mtx,109460,109460,492564,-0.00054523,31,0.000413,985128,2.383942,1.83
lung2.mtx,109460,109460,492564,-0.00054523,32,0.001399,985128,0.704058,0.54
lung2.mtx,109460,109460,492564,-0.00054523,33,0.000386,985128,2.552252,1.96
lung2.mtx,109460,109460,492564,-0.00054523,34,0.000379,985128,2.601418,1.99
lung2.mtx,109460,109460,492564,-0.00054523,35,0.000259,985128,3.797685,2.91
lung2.mtx,109460,109460,492564,-0.00054523,36,0.000282,985128,3.490563,2.67
lung2.mtx,109460,109460,492564,-0.00054523,37,0.000270,985128,3.653042,2.80
lung2.mtx,109460,109460,492564,-0.00054523,38,0.000268,985128,3.681541,2.82
lung2.mtx,109460,109460,492564,-0.00054523,39,0.000277,985128,3.553635,2.72
lung2.mtx,109460,109460,492564,-0.00054523,40,0.000284,985128,3.471535,2.66
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,2,0.001829,2546778,1.392707,1.10
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,3,0.001113,2546778,2.287684,1.82
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,4,0.000996,2546778,2.556634,2.03
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,5,0.000951,2546778,2.679353,2.13
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,6,0.000835,2546778,3.051795,2.42
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,7,0.000742,2546778,3.433166,2.72
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,8,0.000702,2546778,3.626134,2.88
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,9,0.000727,2546778,3.505477,2.78
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,10,0.000693,2546778,3.675758,2.92
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,11,0.000634,2546778,4.017495,3.19
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,12,0.000584,2546778,4.361764,3.46
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,13,0.000603,2546778,4.221881,3.35
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,14,0.000579,2546778,4.401494,3.49
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,15,0.000590,2546778,4.319939,3.43
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,16,0.000603,2546778,4.221040,3.35
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,17,0.000579,2546778,4.400708,3.49
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,18,0.000571,2546778,4.462824,3.54
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,19,0.000574,2546778,4.438659,3.52
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,20,0.000563,2546778,4.525828,3.59
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,21,0.000558,2546778,4.564495,3.62
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,22,0.000928,2546778,2.743997,2.18
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,23,0.000595,2546778,4.278473,3.39
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,24,0.000843,2546778,3.021885,2.40
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,25,0.001004,2546778,2.535417,2.01
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,26,0.001685,2546778,1.511367,1.20
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,27,0.000767,2546778,3.320562,2.63
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,28,0.001323,2546778,1.924775,1.53
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,29,0.001318,2546778,1.931819,1.53
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,30,0.002331,2546778,1.092436,0.87
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,31,0.001254,2546778,2.030266,1.61
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,32,0.001095,2546778,2.326586,1.85
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,33,0.001069,2546778,2.383354,1.89
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,34,0.001009,2546778,2.523123,2.00
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,35,0.000905,2546778,2.814769,2.23
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,36,0.001677,2546778,1.518609,1.20
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,37,0.000944,2546778,2.697595,2.14
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,38,0.001611,2546778,1.580777,1.25
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,39,0.001360,2546778,1.872860,1.49
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,40,0.002413,2546778,1.055278,0.84
mcfe.mtx,765,765,24382,0.04166261,2,0.000213,48764,0.228903,0.14
mcfe.mtx,765,765,24382,0.04166261,3,0.001278,48764,0.038160,0.02
mcfe.mtx,765,765,24382,0.04166261,4,0.000091,48764,0.537339,0.33
mcfe.mtx,765,765,24382,0.04166261,5,0.000041,48764,1.186104,0.74
mcfe.mtx,765,765,24382,0.04166261,6,0.000038,48764,1.284717,0.80
mcfe.mtx,765,765,24382,0.04166261,7,0.000073,48764,0.672169,0.42
mcfe.mtx,765,765,24382,0.04166261,8,0.000058,48764,0.846481,0.53
mcfe.mtx,765,765,24382,0.04166261,9,0.000061,48764,0.801119,0.50
mcfe.mtx,765,765,24382,0.04166261,10,0.000061,48764,0.795732,0.50
mcfe.mtx,765,765,24382,0.04166261,11,0.000058,48764,0.844897,0.53
mcfe.mtx,765,765,24382,0.04166261,12,0.000060,48764,0.808061,0.50
mcfe.mtx,765,765,24382,0.04166261,13,0.000065,48764,0.754640,0.47
mcfe.mtx,765,765,24382,0.04166261,14,0.000057,48764,0.853741,0.53
mcfe.mtx,765,765,24382,0.04166261,15,0.000059,48764,0.829741,0.52
mcfe.mtx,765,765,24382,0.04166261,16,0.000058,48764,0.846824,0.53
mcfe.mtx,765,765,24382,0.04166261,17,0.000058,48764,0.840266,0.52
mcfe.mtx,765,765,24382,0.04166261,18,0.000057,48764,0.859473,0.53
mcfe.mtx,765,765,24382,0.04166261,19,0.000063,48764,0.769027,0.48
mcfe.mtx,765,765,24382,0.04166261,20,0.000067,48764,0.729877,0.45
mcfe.mtx,765,765,24382,0.04166261,21,0.000117,48764,0.417472,0.26
mcfe.mtx,765,765,24382,0.04166261,22,0.002570,48764,0.018976,0.01
mcfe.mtx,765,765,24382,0.04166261,23,0.004853,48764,0.010047,0.01
mcfe.mtx,765,765,24382,0.04166261,24,0.000858,48764,0.056833,0.04
mcfe.mtx,765,765,24382,0.04166261,25,0.000863,48764,0.056477,0.04
mcfe.mtx,765,765,24382,0.04166261,26,0.005089,48764,0.009583,0.01
mcfe.mtx,765,765,24382,0.04166261,27,0.001586,48764,0.030754,0.02
mcfe.mtx,765,765,24382,0.04166261,28,0.000844,48764,0.057764,0.04
mcfe.mtx,765,765,24382,0.04166261,29,0.000855,48764,0.057001,0.04
mcfe.mtx,765,765,24382,0.04166261,30,0.000829,48764,0.058841,0.04
mcfe.mtx,765,765,24382,0.04166261,31,0.001840,48764,0.026503,0.02
mcfe.mtx,765,765,24382,0.04166261,32,0.000885,48764,0.055093,0.03
mcfe.mtx,765,765,24382,0.04166261,33,0.000795,48764,0.061328,0.04
mcfe.mtx,765,765,24382,0.04166261,34,0.003822,48764,0.012759,0.01
mcfe.mtx,765,765,24382,0.04166261,35,0.000829,48764,0.058829,0.04
mcfe.mtx,765,765,24382,0.04166261,36,0.000832,48764,0.058586,0.04
mcfe.mtx,765,765,24382,0.04166261,37,0.000821,48764,0.059430,0.04
mcfe.mtx,765,765,24382,0.04166261,38,0.000028,48764,1.753397,1.09
mcfe.mtx,765,765,24382,0.04166261,39,0.000609,48764,0.080032,0.05
mcfe.mtx,765,765,24382,0.04166261,40,0.000828,48764,0.058892,0.04
mhd4800a.mtx,4800,4800,102252,0.00443802,2,0.000292,204504,0.700918,0.44
mhd4800a.mtx,4800,4800,102252,0.00443802,3,0.000152,204504,1.347041,0.85
mhd4800a.mtx,4800,4800,102252,0.00443802,4,0.000101,204504,2.027679,1.28
mhd4800a.mtx,4800,4800,102252,0.00443802,5,0.000061,204504,3.328299,2.10
mhd4800a.mtx,4800,4800,102252,0.00443802,6,0.000059,204504,3.440119,2.17
mhd4800a.mtx,4800,4800,102252,0.00443802,7,0.000059,204504,3.469032,2.19
mhd4800a.mtx,4800,4800,102252,0.00443802,8,0.000076,204504,2.698162,1.70
mhd4800a.mtx,4800,4800,102252,0.00443802,9,0.000070,204504,2.918532,1.84
mhd4800a.mtx,4800,4800,102252,0.00443802,10,0.000069,204504,2.966837,1.87
mhd4800a.mtx,4800,4800,102252,0.00443802,11,0.000067,204504,3.045745,1.92
mhd4800a.mtx,4800,4800,102252,0.00443802,12,0.000066,204504,3.108347,1.96
mhd4800a.mtx,4800,4800,102252,0.00443802,13,0.000073,204504,2.808309,1.77
mhd4800a.mtx,4800,4800,102252,0.00443802,14,0.000076,204504,2.690442,1.70
mhd4800a.mtx,4800,4800,102252,0.00443802,15,0.000082,204504,2.484704,1.57
mhd4800a.mtx,4800,4800,102252,0.00443802,16,0.000073,204504,2.783885,1.76
mhd4800a.mtx,4800,4800,102252,0.00443802,17,0.000079,204504,2.588372,1.63
mhd4800a.mtx,4800,4800,102252,0.00443802,18,0.000072,204504,2.858987,1.80
mhd4800a.mtx,4800,4800,102252,0.00443802,19,0.000075,204504,2.713918,1.71
mhd4800a.mtx,4800,4800,102252,0.00443802,20,0.000080,204504,2.553516,1.61
mhd4800a.mtx,4800,4800,102252,0.00443802,21,0.000073,204504,2.807465,1.77
mhd4800a.mtx,4800,4800,102252,0.00443802,22,0.000841,204504,0.243102,0.15
mhd4800a.mtx,4800,4800,102252,0.00443802,23,0.000417,204504,0.490456,0.31
mhd4800a.mtx,4800,4800,102252,0.00443802,24,0.000424,204504,0.482332,0.30
mhd4800a.mtx,4800,4800,102252,0.00443802,25,0.000422,204504,0.484518,0.31
mhd4800a.mtx,4800,4800,102252,0.00443802,26,0.001410,204504,0.145077,0.09
mhd4800a.mtx,4800,4800,102252,0.00443802,27,0.002389,204504,0.085594,0.05
mhd4800a.mtx,4800,4800,102252,0.00443802,28,0.004384,204504,0.046653,0.03
mhd4800a.mtx,4800,4800,102252,0.00443802,29,0.000381,204504,0.536803,0.34
mhd4800a.mtx,4800,4800,102252,0.00443802,30,0.000431,204504,0.474798,0.30
mhd4800a.mtx,4800,4800,102252,0.00443802,31,0.000306,204504,0.668428,0.42
mhd4800a.mtx,4800,4800,102252,0.00443802,32,0.000352,204504,0.581370,0.37
mhd4800a.mtx,4800,4800,102252,0.00443802,33,0.000390,204504,0.523871,0.33
mhd4800a.mtx,4800,4800,102252,0.00443802,34,0.000287,204504,0.711893,0.45
mhd4800a.mtx,4800,4800,102252,0.00443802,35,0.000324,204504,0.630241,0.40
mhd4800a.mtx,4800,4800,102252,0.00443802,36,0.000331,204504,0.617971,0.39
mhd4800a.mtx,4800,4800,102252,0.00443802,37,0.000335,204504,0.610193,0.39
mhd4800a.mtx,4800,4800,102252,0.00443802,38,0.000311,204504,0.656569,0.41
